id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1381210037058732036	1381207085422104578	2021-04-11 08:38:29 E. South America Standard Time	2021-04-11	08:38:29	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- São Miguel do Oeste/SC. O 14º Regimento de Cavalaria Mecanizado realizou o transporte de alimentos, arrecadados em campanha beneficente da Câmara de Dirigentes Logístas do município, ao Hospital Regional Teresina Gaio Basso.  @exercitooficial  https://t.co/Jx8CBSv2O5	pt	[{'screen_name': 'exercitooficial', 'name': 'exercitooficial', 'id': '184762182'}]	[]	['https://pbs.twimg.com/media/EysLNO7WYAQUQx1.jpg']	70	923	3649	[]	[]	https://twitter.com/jairbolsonaro/status/1381210037058732036	False		1	https://pbs.twimg.com/media/EysLNO7WYAQUQx1.jpg							[]				
1381209795756179458	1381207085422104578	2021-04-11 08:37:31 E. South America Standard Time	2021-04-11	08:37:31	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- @bndes ( parcerias atuais focam o brasileiro como mostrado nesta e em diversas postagens anteriores. No passado o referido era utilizado para bancar ditaduras parceiras em nome de um projeto de poder! )  https://t.co/7acLVNKFLE	pt	[{'screen_name': 'bndes', 'name': 'bndes', 'id': '129892683'}]	[]	['https://pbs.twimg.com/media/EysK_K6WEAYbYnY.jpg']	60	790	3098	[]	[]	https://twitter.com/jairbolsonaro/status/1381209795756179458	False		1	https://pbs.twimg.com/media/EysK_K6WEAYbYnY.jpg							[]				
1381209236202475521	1381207085422104578	2021-04-11 08:35:18 E. South America Standard Time	2021-04-11	08:35:18	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		"- O setor ferroviário é uma das prioridades do @govbr .  - A antiga ferrovia Santos/Jundiaí, que foi inaugurada pelo Barão de Mauá em 1867, hoje uma parte chamada de ""Cremalheira"", opera com uma das locomotivas mais modernas do mundo.  - @Marceloscf2  https://t.co/twXNf6vCBi"	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}, {'screen_name': 'marceloscf2', 'name': 'marcelo sampaio', 'id': '1079104732847853568'}]	[]	[]	73	879	3714	[]	[]	https://twitter.com/jairbolsonaro/status/1381209236202475521	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1381208944643821568/pu/img/Le7yaYnVpD5IWH_u.jpg							[]				
1381208666796404736	1381207085422104578	2021-04-11 08:33:02 E. South America Standard Time	2021-04-11	08:33:02	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.2- De maio de 2020 até agora houve aumento de mais de 40% de atendimentos nas redes de Hospitais Universitários Públicos Federais devido ao investimento em estrutura e serviços do @govbr nestes setores.  Saiba mais:  https://t.co/RJlw56eHMz	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	['https://bit.ly/2RijhRv']	[]	51	895	3899	[]	[]	https://twitter.com/jairbolsonaro/status/1381208666796404736	False		0								[]				
1381208258795425797	1381207085422104578	2021-04-11 08:31:25 E. South America Standard Time	2021-04-11	08:31:25	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.1- Os atendimentos foram possíveis graças ao investimento do @govbr em disponibilização e abertura novos leitos e reformas em diversas bases pelo Brasil, como mostrados em diversas postagens anteriores. @MEC_Comunicacao @mribeiroMEC @ebserh  https://t.co/IbcsOkbyuC	pt	[{'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}, {'screen_name': 'mec_comunicacao', 'name': 'ministério da educação', 'id': '56780945'}, {'screen_name': 'mribeiromec', 'name': 'milton ribeiro', 'id': '1130460100123156480'}, {'screen_name': 'ebserh', 'name': 'ebserh', 'id': '1392868538'}]	[]	['https://pbs.twimg.com/media/EysJlrGXIAQlkXB.jpg']	65	923	3941	[]	[]	https://twitter.com/jairbolsonaro/status/1381208258795425797	False		1	https://pbs.twimg.com/media/EysJlrGXIAQlkXB.jpg							[]				
1381207862727344128	1381207085422104578	2021-04-11 08:29:50 E. South America Standard Time	2021-04-11	08:29:50	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Com os leilões, também contribui-se para a criação de cerca de 200 mil postos de trabalho com as oportunidades que o país conquista com a concessão dos 28 ativos de portos, aeroportos e ferrovias na InfraWeek.  @MInfraestrutura @tarcisiogdf @ppinvestimentos	pt	[{'screen_name': 'minfraestrutura', 'name': 'ministério da infraestrutura', 'id': '523331076'}, {'screen_name': 'tarcisiogdf', 'name': 'tarcísio gomes de freitas', 'id': '1078618844007157761'}, {'screen_name': 'ppinvestimentos', 'name': 'programa de parcerias de investimentos', 'id': '775320812047958016'}]	[]	[]	55	895	4115	[]	[]	https://twitter.com/jairbolsonaro/status/1381207862727344128	False		0								[]				
1381207579435659268	1381207085422104578	2021-04-11 08:28:43 E. South America Standard Time	2021-04-11	08:28:43	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- LEILÕES DE ZONAS PORTUÁRIAS ENCERRADOs! Com os arrendamentos, + de R$ 600 mi serão investidos nas 5 áreas. R$216 mi em outorgas ofertadas. Vencedores: . IQI03, IQI11 e IQI12: Santos Brasil Participações   . IQI13: Terminal Químico de Aratu . PEL01: CMPC Celulose Riograndense  https://t.co/ZUEOFKz2tK	pt	[]	[]	[]	169	1216	5728	[]	[]	https://twitter.com/jairbolsonaro/status/1381207579435659268	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1381207537756860416/pu/img/67AjaGcechg8aemX.jpg							[]				
1381207085422104578	1381207085422104578	2021-04-11 08:26:45 E. South America Standard Time	2021-04-11	08:26:45	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Mais uma entrega de vacinas contra o covid concluída pelo @minsaude . O total de 4,4 milhões de doses foi distribuído em 24h para todo o Brasil.   Segue o fio...  https://t.co/xNYG9YPwdg	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	['https://pbs.twimg.com/media/EysIhQyWgAEuYv1.jpg']	1671	5670	25810	[]	[]	https://twitter.com/jairbolsonaro/status/1381207085422104578	False		1	https://pbs.twimg.com/media/EysIhQyWgAEuYv1.jpg							[]				
1380935793041158144	1380918696735092740	2021-04-10 14:28:44 E. South America Standard Time	2021-04-10	14:28:44	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Ouvindo o povo:  https://t.co/pjGQnSDNcJ	pt	[]	[]	[]	1610	4010	20091	[]	[]	https://twitter.com/jairbolsonaro/status/1380935793041158144	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1380935587952218114/pu/img/kWorPetQwedY-vef.jpg							[]				
1380918696735092740	1380918696735092740	2021-04-10 13:20:48 E. South America Standard Time	2021-04-10	13:20:48	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Bairro Morro da Cruz / São Sebastião-DF: - Conversa com venezuelanos que saíram de seu país.  . Link no YouTube:  https://t.co/UOezV5t1Cc	pt	[]	['https://youtu.be/gVVbPj9U71g']	[]	1316	3732	18084	[]	[]	https://twitter.com/jairbolsonaro/status/1380918696735092740	False		0								[]				
1380829482261549056	1380828618985779204	2021-04-10 07:26:17 E. South America Standard Time	2021-04-10	07:26:17	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		 https://t.co/RgLHFfEazX	und	[]	[]	['https://pbs.twimg.com/media/EymxGBKXEA00Fcx.jpg']	566	1897	9833	[]	[]	https://twitter.com/jairbolsonaro/status/1380829482261549056	False		1	https://pbs.twimg.com/media/EymxGBKXEA00Fcx.jpg							[]				
1380829448308674561	1380828618985779204	2021-04-10 07:26:09 E. South America Standard Time	2021-04-10	07:26:09	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Brasil é 5º país que mais aplicou doses entre países do G20.  https://t.co/GTx7mUxI7A	pt	[]	[]	['https://pbs.twimg.com/media/EymxEAJWUAUECF_.jpg']	1095	3038	13743	[]	[]	https://twitter.com/jairbolsonaro/status/1380829448308674561	False		1	https://pbs.twimg.com/media/EymxEAJWUAUECF_.jpg							[]				
1380829331610537994	1380828618985779204	2021-04-10 07:25:41 E. South America Standard Time	2021-04-10	07:25:41	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Nova Santa Rita/RS. Mais 93 mil unidades de medicamentos para kits intubação serão distribuídos hoje para 69 hospitais em 52 municípios no RS. A distribuição é coordenada pelo 3º Grupamento Logístico e partem do 3º Batalhão de Suprimento. @DefesaGovBr @minsaude  https://t.co/ykso1p05Vm	pt	[{'screen_name': 'defesagovbr', 'name': 'ministério da defesa', 'id': '70809242'}, {'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	[]	94	836	2887	[]	[]	https://twitter.com/jairbolsonaro/status/1380829331610537994	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1380829292934860806/pu/img/0Ok1mX3GMDYRcoMR.jpg							[]				
1380829146964705282	1380828618985779204	2021-04-10 07:24:57 E. South America Standard Time	2021-04-10	07:24:57	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- 2° Batalhão Logístico Leve, Comando Militar do Sudeste, apoia na coleta, seleção, higienização e distribuição de 990 toneladas de alimentos para mais de 25 mil famílias carentes de Campinas e região. @exercitooficial  https://t.co/kW1oiYK3uA	pt	[{'screen_name': 'exercitooficial', 'name': 'exercitooficial', 'id': '184762182'}]	[]	['https://pbs.twimg.com/media/EymwyeaXMAI1dWB.jpg']	72	714	2551	[]	[]	https://twitter.com/jairbolsonaro/status/1380829146964705282	False		1	https://pbs.twimg.com/media/EymwyeaXMAI1dWB.jpg							[]				
1380828999102967816	1380828618985779204	2021-04-10 07:24:22 E. South America Standard Time	2021-04-10	07:24:22	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- @MinEconomia @govbr  https://t.co/y4IHtBocRs	und	[{'screen_name': 'mineconomia', 'name': 'ministério da economia', 'id': '216777909'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	['https://pbs.twimg.com/media/Eymwp6hWYAQRN_j.jpg']	63	571	2129	[]	[]	https://twitter.com/jairbolsonaro/status/1380828999102967816	False		1	https://pbs.twimg.com/media/Eymwp6hWYAQRN_j.jpg							[]				
1380828915254624264	1380828618985779204	2021-04-10 07:24:02 E. South America Standard Time	2021-04-10	07:24:02	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- @mincomunicacoes  https://t.co/5wiMEDaimA	und	[{'screen_name': 'mincomunicacoes', 'name': 'ministério das comunicações', 'id': '1273358447908737024'}]	[]	['https://pbs.twimg.com/media/EymwlB7XIAU2GDc.jpg']	53	613	2281	[]	[]	https://twitter.com/jairbolsonaro/status/1380828915254624264	False		1	https://pbs.twimg.com/media/EymwlB7XIAU2GDc.jpg							[]				
1380828618985779204	1380828618985779204	2021-04-10 07:22:51 E. South America Standard Time	2021-04-10	07:22:51	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Foco no Programa de Aquisição de Alimentos (PAA) garante atenção e renda ao agricultor familiar.  - @MinCidadania @joaoromaneto @Mapa_Brasil @TerezaCrisMS   - Segue o fio:  https://t.co/ODdl1KzI82	pt	[{'screen_name': 'mincidadania', 'name': 'ministério da cidadania', 'id': '281572031'}, {'screen_name': 'joaoromaneto', 'name': 'joão roma', 'id': '84141432'}, {'screen_name': 'mapa_brasil', 'name': 'ministério da agricultura', 'id': '2803613940'}, {'screen_name': 'terezacrisms', 'name': 'tereza cristina', 'id': '270399607'}]	[]	[]	817	3106	14825	[]	[]	https://twitter.com/jairbolsonaro/status/1380828618985779204	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1380828567932706819/pu/img/GlToTxiwLgRqI3LN.jpg							[]				
1380595150032936969	1380477051006779395	2021-04-09 15:55:08 E. South America Standard Time	2021-04-09	15:55:08	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Assista, fatos que tiram quaisquer dúvidas sobre a pandemia.  https://t.co/xCcArg1Tu9  . Mais atualizações realizadas diariamente em nosso Telegram:  https://t.co/O8KTejUGuL	pt	[]	['https://youtu.be/21S1yLk4w8E', 'https://t.me/jairbolsonarobrasil']	[]	630	1380	6006	[]	[]	https://twitter.com/jairbolsonaro/status/1380595150032936969	False		0								[]				
1380499632644579330	1380499600851804160	2021-04-09 09:35:35 E. South America Standard Time	2021-04-09	09:35:35	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Barroso se omite ao não determinar ao Senado a instalação de processos de impeachment contra ministro do Supremo, mesmo a pedido de mais de 3 milhões de brasileiros.  - Falta-lhe coragem moral e sobra-lhe imprópria militância política.  - Pres Jair Bolsonaro.	pt	[]	[]	[]	3467	8532	36861	[]	[]	https://twitter.com/jairbolsonaro/status/1380499632644579330	False		0								[]				
1380499600851804160	1380499600851804160	2021-04-09 09:35:27 E. South America Standard Time	2021-04-09	09:35:27	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- A CPI que Barroso ordenou instaurar, de forma monocrática, na verdade, é para apurar apenas ações do governo federal.  - Não poderá investigar nenhum governador, que porventura tenha desviado recursos federais do combate à pandemia. (Segue)  https://t.co/mIL4NnR20S	pt	[]	[]	[]	9634	12853	49334	[]	[]	https://twitter.com/jairbolsonaro/status/1380499600851804160	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1380499556547330048/pu/img/dXOzPKPoqQAKSn3b.jpg							[]				
1380479288340848643	1380477051006779395	2021-04-09 08:14:45 E. South America Standard Time	2021-04-09	08:14:45	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- O @minsaude iniciou nesta quinta-feira (8) mais uma entrega de vacinas contra o Covid19 para todo o Brasil.  Com esta nova distribuição, serão 47,5 milhões de doses de imunizantes enviadas pelo @govbr a estados e DF, desde o início da campanha nacional de vacinação.  https://t.co/zOZB3yiEiH	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]	[]	['https://pbs.twimg.com/media/Eyhyl_NWYAIkOzO.jpg']	800	1896	9773	[]	[]	https://twitter.com/jairbolsonaro/status/1380479288340848643	False		1	https://pbs.twimg.com/media/Eyhyl_NWYAIkOzO.jpg							[]				
1380478918910738434	1380477051006779395	2021-04-09 08:13:16 E. South America Standard Time	2021-04-09	08:13:16	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- As Forças Armadas não param no combate ao covid em todo o Brasil! Já foram transportados:  . 7 mil tanques de O2 gasoso . 903 tanques de O2 líquido . 849 pacientes . 20 toneladas de medicamentos  . 205 respiradores  Um total de 2830 horas já voadas! @fab_oficial @marmilbr  https://t.co/zeXIvD24fd	pt	[{'screen_name': 'fab_oficial', 'name': 'força aérea brasileira 🇧🇷', 'id': '123339012'}, {'screen_name': 'marmilbr', 'name': 'marinha do brasil', 'id': '236354374'}]	[]	['https://pbs.twimg.com/media/EyhyQGgWgAEHPgL.jpg']	220	1544	7691	[]	[]	https://twitter.com/jairbolsonaro/status/1380478918910738434	False		1	https://pbs.twimg.com/media/EyhyQGgWgAEHPgL.jpg							[]				
1380478571764985866	1380477051006779395	2021-04-09 08:11:54 E. South America Standard Time	2021-04-09	08:11:54	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.3- Os concentradores devem atender, mensalmente, entre 10 mil e 20 mil pacientes e substituem, em média, 21 cilindros de oxigênio. Os aparelhos serão entregues ao @minsaude , que será responsável pela logística de distribuição.	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	[]	71	1050	4827	[]	[]	https://twitter.com/jairbolsonaro/status/1380478571764985866	False		0								[]				
1380478491011993600	1380477051006779395	2021-04-09 08:11:34 E. South America Standard Time	2021-04-09	08:11:34	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.2- O equipamento separa o oxigênio do ar, contribuindo para a melhora da capacidade respiratória dos pacientes. Bradesco, BRF, B3, Embraer, Gerdau, Grupo Ultra, Itaú Unibanco, Magazine Luiza, Marfrig, Natura &amp; Co, Suzano e Unipar participam da iniciativa. @secomvc	pt	[{'screen_name': 'secomvc', 'name': 'secomvc', 'id': '1158389772920020993'}]	[]	[]	58	944	4436	[]	[]	https://twitter.com/jairbolsonaro/status/1380478491011993600	False		0								[]				
1380478344555282432	1380477051006779395	2021-04-09 08:11:00 E. South America Standard Time	2021-04-09	08:11:00	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.1- O @minsaude acertou com um grupo de 12 empresas a doação de mais de 5 mil concentradores de oxigênio que serão utilizados para o tratamento de pacientes com Covid-19. A iniciativa atende à chamada pública da @EconomiaSepec do @MinEconomia , em apoio à pasta.  https://t.co/SRcxNxaKfQ	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'economiasepec', 'name': 'sepec', 'id': '2846625063'}, {'screen_name': 'mineconomia', 'name': 'ministério da economia', 'id': '216777909'}]	[]	['https://pbs.twimg.com/media/EyhxvBCWQAg-3nx.jpg']	54	941	4023	[]	[]	https://twitter.com/jairbolsonaro/status/1380478344555282432	False		1	https://pbs.twimg.com/media/EyhxvBCWQAg-3nx.jpg							[]				
1380477981286612997	1380477051006779395	2021-04-09 08:09:33 E. South America Standard Time	2021-04-09	08:09:33	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Forças Armadas já realizaram 339 voos de apoio ao combate do COVID19 em todo o Brasil, sendo 93 para remoção de pacientes e 246 para transporte de insumos médicos.   O trabalho continua!  @DefesaGovBr @fab_oficial @CBaptistaJr  https://t.co/bKWpo8PX0l	pt	[{'screen_name': 'defesagovbr', 'name': 'ministério da defesa', 'id': '70809242'}, {'screen_name': 'fab_oficial', 'name': 'força aérea brasileira 🇧🇷', 'id': '123339012'}, {'screen_name': 'cbaptistajr', 'name': 'brigadeiro baptista jr', 'id': '1089250762662785024'}]	[]	['https://pbs.twimg.com/media/EyhxZp9WgAMw4_L.jpg']	118	1152	4938	[]	[]	https://twitter.com/jairbolsonaro/status/1380477981286612997	False		1	https://pbs.twimg.com/media/EyhxZp9WgAMw4_L.jpg							[]				
1380477346126426119	1380477051006779395	2021-04-09 08:07:02 E. South America Standard Time	2021-04-09	08:07:02	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Hospital Federal do Grupo Conceição transformou um depósito em ala com 55 leitos para o tratamento de pacientes com Covid-19.   - O @minsaude , @mqueiroga2 , conheceu o espaço e ressaltou que a iniciativa pode ser modelo para outras regiões.  https://t.co/dU9d2CdRN6	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'mqueiroga2', 'name': 'marcelo queiroga', 'id': '2823869072'}]	[]	[]	130	1168	4855	[]	[]	https://twitter.com/jairbolsonaro/status/1380477346126426119	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1380477267994886144/pu/img/Lmu5qcaG-tA3AL5E.jpg							[]				
1380477051006779395	1380477051006779395	2021-04-09 08:05:51 E. South America Standard Time	2021-04-09	08:05:51	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Segue o fio:  https://t.co/qkTaTF67jT	pt	[]	[]	['https://pbs.twimg.com/media/EyhwjwDWgAQrb45.jpg']	1974	4993	22901	[]	[]	https://twitter.com/jairbolsonaro/status/1380477051006779395	False		1	https://pbs.twimg.com/media/EyhwjwDWgAQrb45.jpg							[]				
1380287288903663616	1380279763839881217	2021-04-08 19:31:48 E. South America Standard Time	2021-04-08	19:31:48	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		. Mais inaugurações de grandes obras de infraestrutura no Brasil; . Vírus, empregos e fome; . Visitas aos mais humildes para ouvir suas necessidades; . E mais.	pt	[]	[]	[]	358	1179	7783	[]	[]	https://twitter.com/jairbolsonaro/status/1380287288903663616	False		0								[]				
1380287260311097345	1380279763839881217	2021-04-08 19:31:42 E. South America Standard Time	2021-04-08	19:31:42	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		. Publicações científicas internacionais; . Brasil é um dos países que mais vacinam no mundo; . Atraso de vacinação na Europa; . Liberdade na prescrição de médicos (fato histórico); . Mais medicamentos em análise pela Anvisa;...	pt	[]	[]	[]	400	1368	8234	[]	[]	https://twitter.com/jairbolsonaro/status/1380287260311097345	False		0								[]				
1380287190568144904	1380279763839881217	2021-04-08 19:31:25 E. South America Standard Time	2021-04-08	19:31:25	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		Temas da live  . Vacinas . Forças Armadas na atuação na vacinação para ajudar estados e municípios; . Velocidade na aplicação de vacinas; . Compra de vacinas desde 2020; . Auxílio Emergencial (maior programa social do mundo); . Sistema imunológico e suas derivações na saúde;...	pt	[]	[]	[]	84	383	1680	[]	[]	https://twitter.com/jairbolsonaro/status/1380287190568144904	False		0								[]				
1380279763839881217	1380279763839881217	2021-04-08 19:01:54 E. South America Standard Time	2021-04-08	19:01:54	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- Live de Quinta-feira -08/04/2021- Presidente Jair Bolsonaro.  https://t.co/YVs3uOhG67	pt	[]	['https://youtu.be/vgYo-ielv2U']	[]	1168	2629	13331	[]	[]	https://twitter.com/jairbolsonaro/status/1380279763839881217	False		0								[]				
1380150283687358465	1380147788307181568	2021-04-08 10:27:24 E. South America Standard Time	2021-04-08	10:27:24	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		 https://t.co/7dvlnsK7rE	und	[]	[]	['https://pbs.twimg.com/media/EydHXaiWQAgXUQK.jpg']	616	1513	7457	[]	[]	https://twitter.com/jairbolsonaro/status/1380150283687358465	False		1	https://pbs.twimg.com/media/EydHXaiWQAgXUQK.jpg							[]				
1380150197334982657	1380147788307181568	2021-04-08 10:27:03 E. South America Standard Time	2021-04-08	10:27:03	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		- @minsaude  https://t.co/nObcDOpvxY	und	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	['https://pbs.twimg.com/media/EydHSZoWQAITQnW.jpg']	585	1633	8577	[]	[]	https://twitter.com/jairbolsonaro/status/1380150197334982657	False		1	https://pbs.twimg.com/media/EydHSZoWQAITQnW.jpg							[]				
1380149866324766741	1380147788307181568	2021-04-08 10:25:44 E. South America Standard Time	2021-04-08	10:25:44	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.3- Ao todo, 1.959 bolsas foram concedidas. Em quatro anos, a Capes prevê um investimento de R$ 200 milhões e a concessão de 2.600 bolsas. @MEC_Comunicacao @mribeiroMEC	pt	[{'screen_name': 'mec_comunicacao', 'name': 'ministério da educação', 'id': '56780945'}, {'screen_name': 'mribeiromec', 'name': 'milton ribeiro', 'id': '1130460100123156480'}]	[]	[]	88	723	3095	[]	[]	https://twitter.com/jairbolsonaro/status/1380149866324766741	False		0								[]				
1380149770845573121	1380147788307181568	2021-04-08 10:25:21 E. South America Standard Time	2021-04-08	10:25:21	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.2- O programa é dividido em duas dimensões: ações estratégicas emergenciais imediatas e ações induzidas em áreas específicas. Entre as iniciativas escolhidas pela Capes, oito procuram desenvolver uma vacina contra a Covid-19. @secomvc	pt	[{'screen_name': 'secomvc', 'name': 'secomvc', 'id': '1158389772920020993'}]	[]	[]	50	678	2888	[]	[]	https://twitter.com/jairbolsonaro/status/1380149770845573121	False		0								[]				
1380149675198722055	1380147788307181568	2021-04-08 10:24:59 E. South America Standard Time	2021-04-08	10:24:59	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.1- Por meio do Programa de Combate a Epidemias, a @CAPES_Oficial já investiu R$ 53,7 milhões em estudos voltados à prevenção e ao enfrentamento da Covid-19 e outras doenças epidemiológicas.  https://t.co/7o9bfvKkN7	pt	[{'screen_name': 'capes_oficial', 'name': 'capes', 'id': '1020385106727440384'}]	[]	['https://pbs.twimg.com/media/EydG0CkXIAYhwzd.jpg']	65	728	2788	[]	[]	https://twitter.com/jairbolsonaro/status/1380149675198722055	False		1	https://pbs.twimg.com/media/EydG0CkXIAYhwzd.jpg							[]				
1380149410471030787	1380147788307181568	2021-04-08 10:23:56 E. South America Standard Time	2021-04-08	10:23:56	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		A2. Iniciados em julho de 2020, quando foi criada uma força-tarefa apenas para o Covid-19, o monitoramento e a fiscalização já instauraram 139 processos e aplicaram 64 multas a agentes do setor. @secomvc	pt	[{'screen_name': 'secomvc', 'name': 'secomvc', 'id': '1158389772920020993'}]	[]	[]	44	714	2852	[]	[]	https://twitter.com/jairbolsonaro/status/1380149410471030787	False		0								[]				
1380149308301934594	1380147788307181568	2021-04-08 10:23:31 E. South America Standard Time	2021-04-08	10:23:31	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		A1. Secretaria-Executiva da Câmara de Regulação do Mercado de Medicamentos (SCMED) multou empresas do setor farmacêutico em R$ 15,2 milhões pela venda de medicamentos usados no enfrentamento da Covid-19 com preços acima do autorizado no Brasil. @anvisa_oficial  https://t.co/aNYBQxWivw	pt	[{'screen_name': 'anvisa_oficial', 'name': 'anvisa', 'id': '59477935'}]	[]	['https://pbs.twimg.com/media/EydGeqUXIAMvXHr.jpg']	49	750	2935	[]	[]	https://twitter.com/jairbolsonaro/status/1380149308301934594	False		1	https://pbs.twimg.com/media/EydGeqUXIAMvXHr.jpg							[]				
1380149064319307778	1380147788307181568	2021-04-08 10:22:33 E. South America Standard Time	2021-04-08	10:22:33	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.2- AM, BA, CE, ES, MS, MG, Rio Grande do Sul e São Paulo receberão os investimentos. A assinatura do Lote 1, em Goiás, deve acontecer nos próximos 30 dias, concluindo os 11 lotes ofertados na maior licitação de 2020 do @ppinvestimentos	pt	[{'screen_name': 'ppinvestimentos', 'name': 'programa de parcerias de investimentos', 'id': '775320812047958016'}]	[]	[]	43	699	2890	[]	[]	https://twitter.com/jairbolsonaro/status/1380149064319307778	False		0								[]				
1380148652870676485	1380147788307181568	2021-04-08 10:20:55 E. South America Standard Time	2021-04-08	10:20:55	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		1.1-Aneel assinou os contratos de concessão de 10 lotes de linhas de transmissão que foram arrematados em leilão realizado em dezembro/2020. As empresas já podem iniciar os trabalhos, que devem gerar mais de R$ 7 bi em investimentos e 15 mil empregos em 9 estados. @Minas_Energia  https://t.co/vGRkOdD4lZ	pt	[{'screen_name': 'minas_energia', 'name': 'ministério de minas e energia 🇧🇷', 'id': '188841819'}]	[]	['https://pbs.twimg.com/media/EydF4brXAAM7tYf.jpg']	57	718	2959	[]	[]	https://twitter.com/jairbolsonaro/status/1380148652870676485	False		1	https://pbs.twimg.com/media/EydF4brXAAM7tYf.jpg							[]				
1380148258006257665	1380147788307181568	2021-04-08 10:19:21 E. South America Standard Time	2021-04-08	10:19:21	-0300	128372940	jairbolsonaro	Jair M. Bolsonaro		A2. A arrecadação é 10 vezes maior do que a registrada no primeiro trimestre do ano passado, quando os leilões geraram R$ 3,5 milhões. Os arremates compreendem imóveis milionários, joias e veículos, além da conversão de mais de R$ 18,7 milhões em moedas estrangeiras. @secomvc	pt	[{'screen_name': 'secomvc', 'name': 'secomvc', 'id': '1158389772920020993'}]	[]	[]	63	725	3139	[]	[]	https://twitter.com/jairbolsonaro/status/1380148258006257665	False		0								[]				
